TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,Age_x,Gender_x,Expertise,YearsOfExperience,TeacherRating,UserName,Age_y,Gender_y,Email,PriceBand,ExperienceLevel,RatingTier,EnrollmentCount,Revenue
TT09012,U00959,CR00035,10/1/2025,0.0,PayPal,TC00040,Cyber Threat Intelligence,2,0,1,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jillianbenitez,22,Male,brownmonica@outlook.com,0,1,1,1,0.0
TT09013,U00967,CR00031,9/7/2025,0.0,PayPal,TC00040,Network Security,2,0,2,0.0,26.52,1.91,Kimberly Miller,49,Male,Cybersecurity,24,4.58,haledalton,15,Male,tevans@outlook.com,0,1,1,1,0.0
TT09014,U00981,CR00015,10/1/2025,285.05,PayPal,TC00042,Leadership Essentials,1,1,1,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,vbryant,34,Male,zachary79@yahoo.com,1,1,1,1,285.05
TT09015,U00989,CR00017,22/1/2025,0.0,Bank Transfer,TC00042,SEO Mastery,8,0,0,0.0,29.37,4.79,Yolanda Levine,49,Female,Machine Learning,21,4.97,dillonmatthew,26,Male,dbrewer@yahoo.com,0,1,1,1,0.0
TT09016,U00997,CR00033,8/10/2025,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,2,0,2,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vmyers,34,Female,edwardbarrera@outlook.com,0,1,1,1,0.0
TT09017,U01000,CR00037,8/10/2025,0.0,Bank Transfer,TC00040,Scrum Essentials,10,0,2,0.0,33.93,3.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,tara10,16,Female,matthewserrano@gmail.com,0,1,1,1,0.0
TT09018,U01015,CR00047,1/10/2025,89.59,Bank Transfer,TC00042,Natural Language Processing,0,1,2,89.59,1.55,2.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,coledennis,29,Male,browndavid@outlook.com,1,1,1,1,89.59
TT09019,U01020,CR00047,7/2/2025,89.59,Credit Card,TC00042,Natural Language Processing,0,1,2,89.59,1.55,2.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,vwhitehead,28,Male,shannonsparks@gmail.com,1,1,1,1,89.59
TT09020,U01022,CR00038,10/11/2025,342.61,Bank Transfer,TC00040,Risk Management,10,1,2,342.61,17.14,4.84,Kimberly Miller,49,Male,Cybersecurity,24,4.58,butlerjessica,17,Male,lisa97@gmail.com,1,1,1,1,342.61
TT09021,U01031,CR00034,15/4/2025,394.26,Bank Transfer,TC00040,Data Encryption,2,1,2,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vasquezsarah,15,Male,ocurry@hotmail.com,1,1,1,1,394.26
TT09022,U01032,CR00010,10/7/2025,0.0,Credit Card,TC00040,3D Modeling,4,0,0,0.0,15.29,4.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,brownvanessa,16,Male,kathleenjones@yahoo.com,0,1,1,1,0.0
TT09023,U01033,CR00024,15/10/2025,117.68,Credit Card,TC00040,Big Data Analytics,3,1,0,117.68,48.09,2.57,Kimberly Miller,49,Male,Cybersecurity,24,4.58,dsampson,30,Male,xsingleton@outlook.com,1,1,1,1,117.68
TT09024,U01066,CR00018,2/3/2025,0.0,PayPal,TC00040,Social Media Marketing,8,0,0,0.0,15.44,2.01,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jennifer14,19,Female,kgonzalez@hotmail.com,0,1,1,1,0.0
TT09025,U01079,CR00053,5/11/2025,0.0,PayPal,TC00040,React for Beginners,11,0,0,0.0,40.07,2.67,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jeffreyallen,21,Male,buckkevin@gmail.com,0,1,1,1,0.0
TT09026,U01083,CR00052,24/11/2025,0.0,PayPal,TC00042,JavaScript Mastery,11,0,1,0.0,40.76,2.2,Yolanda Levine,49,Female,Machine Learning,21,4.97,markmoore,29,Male,morgan59@gmail.com,0,1,1,1,0.0
TT09027,U01084,CR00001,25/1/2025,472.28,PayPal,TC00040,Python Basics,9,1,1,472.28,11.0,4.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,pwright,24,Male,lwilson@yahoo.com,1,1,1,1,472.28
TT09028,U01092,CR00034,21/8/2025,394.26,Bank Transfer,TC00040,Data Encryption,2,1,2,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ureese,34,Female,mikeroberts@gmail.com,1,1,1,1,394.26
TT09029,U01096,CR00007,27/10/2025,0.0,Credit Card,TC00042,UI/UX Design,4,0,0,0.0,48.68,2.61,Yolanda Levine,49,Female,Machine Learning,21,4.97,karen44,18,Male,ellisteresa@hotmail.com,0,1,1,1,0.0
TT09030,U01123,CR00008,13/4/2025,0.0,Bank Transfer,TC00042,Photoshop Mastery,4,0,0,0.0,2.87,1.52,Yolanda Levine,49,Female,Machine Learning,21,4.97,garzamichael,29,Female,kimberly19@outlook.com,0,1,1,1,0.0
TT09031,U01143,CR00027,14/11/2025,0.0,PayPal,TC00042,Neural Networks,7,0,0,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,michealwhite,31,Male,reneehenderson@yahoo.com,0,1,1,1,0.0
TT09032,U01146,CR00032,12/1/2025,0.0,Credit Card,TC00040,Ethical Hacking,2,0,0,0.0,16.74,2.38,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ibrown,15,Male,adamsteresa@gmail.com,0,1,1,1,0.0
TT09033,U01151,CR00035,15/10/2025,0.0,Bank Transfer,TC00040,Cyber Threat Intelligence,2,0,1,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jjimenez,28,Female,craig42@yahoo.com,0,1,1,1,0.0
TT09034,U01158,CR00050,29/3/2025,490.9,PayPal,TC00040,Computer Vision,0,1,1,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,zachary52,35,Male,mathiskevin@hotmail.com,1,1,1,1,490.9
TT09035,U01163,CR00008,26/2/2025,0.0,PayPal,TC00042,Photoshop Mastery,4,0,0,0.0,2.87,1.52,Yolanda Levine,49,Female,Machine Learning,21,4.97,melissabrown,24,Male,johnross@yahoo.com,0,1,1,1,0.0
TT09036,U01180,CR00055,5/11/2025,57.32,Bank Transfer,TC00042,Full-Stack Web Development,11,1,0,57.32,43.95,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,crawfordcarol,18,Male,brandon16@yahoo.com,1,1,1,1,57.32
TT09037,U01197,CR00059,28/11/2025,0.0,PayPal,TC00040,Affiliate Marketing,5,0,2,0.0,5.95,4.66,Kimberly Miller,49,Male,Cybersecurity,24,4.58,sharon57,28,Male,ronaldbell@hotmail.com,0,1,1,1,0.0
TT09038,U01203,CR00041,23/8/2025,53.86,Bank Transfer,TC00040,Financial Accounting,6,1,1,53.86,47.08,2.47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jared15,15,Male,meyerdavid@hotmail.com,1,1,1,1,53.86
TT09039,U01221,CR00040,2/10/2025,327.99,Bank Transfer,TC00040,Leadership in Projects,10,1,1,327.99,12.13,1.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,leonardholmes,32,Male,glendalee@hotmail.com,1,1,1,1,327.99
TT09040,U01231,CR00005,5/8/2025,0.0,PayPal,TC00042,Full Stack Development,9,0,1,0.0,28.68,1.28,Yolanda Levine,49,Female,Machine Learning,21,4.97,kpetersen,21,Female,walkerjohn@yahoo.com,0,1,1,1,0.0
TT09041,U01233,CR00024,16/2/2025,117.68,Credit Card,TC00040,Big Data Analytics,3,1,0,117.68,48.09,2.57,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ztran,28,Male,ryan69@outlook.com,1,1,1,1,117.68
TT09042,U01235,CR00050,29/10/2025,490.9,Bank Transfer,TC00040,Computer Vision,0,1,1,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,zacharybell,27,Female,natalieyates@gmail.com,1,1,1,1,490.9
TT09043,U01237,CR00059,20/7/2025,0.0,PayPal,TC00040,Affiliate Marketing,5,0,2,0.0,5.95,4.66,Kimberly Miller,49,Male,Cybersecurity,24,4.58,savannah66,24,Male,amandacontreras@outlook.com,0,1,1,1,0.0
TT09044,U01244,CR00049,7/4/2025,415.51,Credit Card,TC00042,Deep Learning,0,1,2,415.51,28.33,3.11,Yolanda Levine,49,Female,Machine Learning,21,4.97,sanderscindy,30,Female,qpaul@yahoo.com,1,1,1,1,415.51
TT09045,U01249,CR00056,30/1/2025,212.39,PayPal,TC00040,Google Ads Mastery,5,1,0,212.39,22.89,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ahenderson,25,Male,williamssandra@yahoo.com,1,1,1,1,212.39
TT09046,U01250,CR00033,12/8/2025,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,2,0,2,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,robert97,27,Female,fskinner@gmail.com,0,1,1,1,0.0
TT09047,U01261,CR00046,2/4/2025,248.1,Credit Card,TC00042,AI for Beginners,0,1,1,248.1,9.4,1.2,Yolanda Levine,49,Female,Machine Learning,21,4.97,maxwelljones,25,Male,zpeck@hotmail.com,1,1,1,1,248.1
TT09048,U01266,CR00015,11/7/2025,285.05,Credit Card,TC00040,Leadership Essentials,1,1,1,285.05,34.78,1.96,Kimberly Miller,49,Male,Cybersecurity,24,4.58,paulcampos,18,Female,davidcollins@gmail.com,1,1,1,1,285.05
TT09049,U01267,CR00024,14/6/2025,117.68,Bank Transfer,TC00042,Big Data Analytics,3,1,0,117.68,48.09,2.57,Yolanda Levine,49,Female,Machine Learning,21,4.97,markcarpenter,30,Female,kristine41@hotmail.com,1,1,1,1,117.68
TT09050,U01268,CR00057,28/1/2025,177.34,Bank Transfer,TC00042,SEO for E-commerce,5,1,0,177.34,49.73,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,jennifer28,33,Male,katrina74@gmail.com,1,1,1,1,177.34
TT09051,U01280,CR00029,4/9/2025,0.0,PayPal,TC00042,Natural Language Processing,7,0,1,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,geoffreylong,26,Female,maria44@outlook.com,0,1,1,1,0.0
TT09052,U01281,CR00002,9/5/2025,0.0,Credit Card,TC00042,Java Programming,9,0,2,0.0,37.7,2.43,Yolanda Levine,49,Female,Machine Learning,21,4.97,gibsonkevin,23,Female,fullerjennifer@outlook.com,0,1,1,1,0.0
TT09053,U01284,CR00021,20/10/2025,0.0,Credit Card,TC00040,Data Analysis with Python,3,0,2,0.0,1.2,3.6,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ashepherd,34,Female,susanmartin@gmail.com,0,1,1,1,0.0
TT09054,U01286,CR00042,9/2/2025,0.0,PayPal,TC00042,Investment Strategies,6,0,2,0.0,34.83,4.1,Yolanda Levine,49,Female,Machine Learning,21,4.97,fjohnson,27,Male,henrynathaniel@hotmail.com,0,1,1,1,0.0
TT09055,U01290,CR00037,12/6/2025,0.0,PayPal,TC00040,Scrum Essentials,10,0,2,0.0,33.93,3.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,mario14,16,Male,karen05@outlook.com,0,1,1,1,0.0
TT09056,U01315,CR00005,17/2/2025,0.0,Bank Transfer,TC00042,Full Stack Development,9,0,1,0.0,28.68,1.28,Yolanda Levine,49,Female,Machine Learning,21,4.97,bryantjacob,33,Male,dpeterson@gmail.com,0,1,1,1,0.0
TT09057,U01318,CR00038,26/2/2025,342.61,Credit Card,TC00040,Risk Management,10,1,2,342.61,17.14,4.84,Kimberly Miller,49,Male,Cybersecurity,24,4.58,angelaward,18,Female,jacqueline76@hotmail.com,1,1,1,1,342.61
TT09058,U01321,CR00011,28/10/2025,326.02,Credit Card,TC00040,Entrepreneurship 101,1,1,2,326.02,11.31,2.69,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vdunn,35,Male,mary33@gmail.com,1,1,1,1,326.02
TT09059,U01322,CR00025,26/1/2025,299.57,PayPal,TC00042,Statistical Analysis,3,1,1,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,julieblair,26,Female,arthurhernandez@gmail.com,1,1,1,1,299.57
TT09060,U01331,CR00041,21/3/2025,53.86,Credit Card,TC00040,Financial Accounting,6,1,1,53.86,47.08,2.47,Kimberly Miller,49,Male,Cybersecurity,24,4.58,qmartin,16,Male,shelley53@hotmail.com,1,1,1,1,53.86
TT09061,U01332,CR00007,7/9/2025,0.0,Credit Card,TC00040,UI/UX Design,4,0,0,0.0,48.68,2.61,Kimberly Miller,49,Male,Cybersecurity,24,4.58,kiara65,20,Male,amy17@outlook.com,0,1,1,1,0.0
TT09062,U01334,CR00036,24/7/2025,0.0,PayPal,TC00042,Agile Project Management,10,0,1,0.0,15.75,4.68,Yolanda Levine,49,Female,Machine Learning,21,4.97,stricklandrachel,35,Female,lindsey34@outlook.com,0,1,1,1,0.0
TT09063,U01336,CR00049,21/1/2025,415.51,Bank Transfer,TC00040,Deep Learning,0,1,2,415.51,28.33,3.11,Kimberly Miller,49,Male,Cybersecurity,24,4.58,isabella45,33,Male,johnsonjasmine@outlook.com,1,1,1,1,415.51
TT09064,U01337,CR00046,8/2/2025,248.1,Bank Transfer,TC00042,AI for Beginners,0,1,1,248.1,9.4,1.2,Yolanda Levine,49,Female,Machine Learning,21,4.97,williamsrobert,32,Female,rachel05@hotmail.com,1,1,1,1,248.1
TT09065,U01343,CR00025,7/10/2025,299.57,PayPal,TC00042,Statistical Analysis,3,1,1,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,sweeneymelinda,32,Male,blong@outlook.com,1,1,1,1,299.57
TT09066,U01344,CR00002,6/1/2025,0.0,PayPal,TC00040,Java Programming,9,0,2,0.0,37.7,2.43,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ipeters,25,Female,jennifer42@outlook.com,0,1,1,1,0.0
TT09067,U01346,CR00002,15/8/2025,0.0,Credit Card,TC00040,Java Programming,9,0,2,0.0,37.7,2.43,Kimberly Miller,49,Male,Cybersecurity,24,4.58,erinjohnston,16,Male,brownjuan@gmail.com,0,1,1,1,0.0
TT09068,U01347,CR00022,5/9/2025,0.0,Bank Transfer,TC00042,Data Visualization,3,0,1,0.0,32.64,3.65,Yolanda Levine,49,Female,Machine Learning,21,4.97,brandonjones,20,Male,jameszamora@yahoo.com,0,1,1,1,0.0
TT09069,U01350,CR00014,7/2/2025,0.0,Credit Card,TC00040,Sales Mastery,1,0,0,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jay37,16,Female,rachel52@gmail.com,0,1,1,1,0.0
TT09070,U01355,CR00056,8/1/2025,212.39,Credit Card,TC00042,Google Ads Mastery,5,1,0,212.39,22.89,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,parrishkevin,28,Female,johnsonandrea@gmail.com,1,1,1,1,212.39
TT09071,U01364,CR00058,14/9/2025,0.0,Credit Card,TC00040,Social Media Strategy,5,0,1,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,pkoch,16,Female,john98@gmail.com,0,1,1,1,0.0
TT09072,U01365,CR00003,4/9/2025,0.0,Credit Card,TC00040,C++ for Beginners,9,0,1,0.0,19.53,3.85,Kimberly Miller,49,Male,Cybersecurity,24,4.58,thull,25,Male,meganwalters@yahoo.com,0,1,1,1,0.0
TT09073,U01375,CR00016,4/10/2025,0.0,PayPal,TC00040,Digital Marketing,8,0,2,0.0,42.68,4.72,Kimberly Miller,49,Male,Cybersecurity,24,4.58,fwalker,22,Male,donald46@gmail.com,0,1,1,1,0.0
TT09074,U01394,CR00013,14/4/2025,0.0,Credit Card,TC00042,Finance for Startups,1,0,0,0.0,15.84,2.0,Yolanda Levine,49,Female,Machine Learning,21,4.97,mannchristopher,26,Female,benjaminmoore@gmail.com,0,1,1,1,0.0
TT09075,U01395,CR00051,5/12/2025,37.89,Bank Transfer,TC00042,HTML & CSS,11,1,0,37.89,24.11,1.3,Yolanda Levine,49,Female,Machine Learning,21,4.97,marshallsherry,31,Male,samanthajohnson@outlook.com,1,1,1,1,37.89
TT09076,U01399,CR00054,3/1/2025,0.0,Credit Card,TC00040,Backend Development with Node.js,11,0,1,0.0,48.57,3.32,Kimberly Miller,49,Male,Cybersecurity,24,4.58,mitchellcarlos,20,Male,owenkelsey@gmail.com,0,1,1,1,0.0
TT09077,U01411,CR00009,26/2/2025,0.0,PayPal,TC00040,Web Design Fundamentals,4,0,1,0.0,48.19,4.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,davidsonrandy,21,Male,lmurillo@gmail.com,0,1,1,1,0.0
TT09078,U01414,CR00043,16/8/2025,0.0,Bank Transfer,TC00040,Corporate Finance,6,0,1,0.0,31.77,4.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,david25,35,Female,johnsonbrett@outlook.com,0,1,1,1,0.0
TT09079,U01429,CR00029,7/3/2025,0.0,Bank Transfer,TC00042,Natural Language Processing,7,0,1,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,bonniegreen,31,Female,ijones@hotmail.com,0,1,1,1,0.0
TT09080,U01430,CR00001,3/10/2025,472.28,Credit Card,TC00042,Python Basics,9,1,1,472.28,11.0,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,travislaura,19,Female,miguel78@yahoo.com,1,1,1,1,472.28
TT09081,U01432,CR00033,19/12/2025,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,2,0,2,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,josephanderson,17,Female,kingjason@yahoo.com,0,1,1,1,0.0
TT09082,U01435,CR00025,11/10/2025,299.57,PayPal,TC00042,Statistical Analysis,3,1,1,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,kaylaruiz,16,Male,ihuff@gmail.com,1,1,1,1,299.57
TT09083,U01445,CR00049,8/8/2025,415.51,Bank Transfer,TC00042,Deep Learning,0,1,2,415.51,28.33,3.11,Yolanda Levine,49,Female,Machine Learning,21,4.97,vtran,29,Male,alexander51@gmail.com,1,1,1,1,415.51
TT09084,U01450,CR00048,17/6/2025,0.0,Bank Transfer,TC00040,AI Ethics,0,0,1,0.0,42.7,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,crystal02,16,Female,wesleyjohnson@gmail.com,0,1,1,1,0.0
TT09085,U01455,CR00048,27/5/2025,0.0,Credit Card,TC00042,AI Ethics,0,0,1,0.0,42.7,3.64,Yolanda Levine,49,Female,Machine Learning,21,4.97,arielwilliams,22,Female,burnettjennifer@gmail.com,0,1,1,1,0.0
TT09086,U01460,CR00035,28/2/2025,0.0,Bank Transfer,TC00040,Cyber Threat Intelligence,2,0,1,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,pvazquez,32,Female,zblack@yahoo.com,0,1,1,1,0.0
TT09087,U01463,CR00054,8/4/2025,0.0,PayPal,TC00040,Backend Development with Node.js,11,0,1,0.0,48.57,3.32,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jerome86,30,Female,williamsbeverly@yahoo.com,0,1,1,1,0.0
TT09088,U01472,CR00003,6/1/2025,0.0,Credit Card,TC00040,C++ for Beginners,9,0,1,0.0,19.53,3.85,Kimberly Miller,49,Male,Cybersecurity,24,4.58,william95,27,Female,michael27@yahoo.com,0,1,1,1,0.0
TT09089,U01473,CR00048,24/3/2025,0.0,Credit Card,TC00042,AI Ethics,0,0,1,0.0,42.7,3.64,Yolanda Levine,49,Female,Machine Learning,21,4.97,nicolewalter,17,Female,jeremysingh@gmail.com,0,1,1,1,0.0
TT09090,U01475,CR00010,23/1/2025,0.0,Bank Transfer,TC00040,3D Modeling,4,0,0,0.0,15.29,4.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,richardrocha,20,Male,erin18@yahoo.com,0,1,1,1,0.0
TT09091,U01496,CR00014,1/11/2025,0.0,Credit Card,TC00040,Sales Mastery,1,0,0,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,katelynanderson,22,Female,erussell@gmail.com,0,1,1,1,0.0
TT09092,U01497,CR00058,24/3/2025,0.0,PayPal,TC00040,Social Media Strategy,5,0,1,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ccrawford,35,Female,perryashley@gmail.com,0,1,1,1,0.0
TT09093,U01500,CR00012,1/7/2025,487.92,Bank Transfer,TC00040,Business Strategy,1,1,0,487.92,36.01,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,lindsey29,15,Male,michellemejia@outlook.com,1,1,1,1,487.92
TT09094,U01506,CR00045,16/12/2025,0.0,PayPal,TC00040,Financial Modeling,6,0,0,0.0,6.36,1.59,Kimberly Miller,49,Male,Cybersecurity,24,4.58,nancy99,34,Male,wnelson@hotmail.com,0,1,1,1,0.0
TT09095,U01511,CR00038,16/8/2025,342.61,Bank Transfer,TC00040,Risk Management,10,1,2,342.61,17.14,4.84,Kimberly Miller,49,Male,Cybersecurity,24,4.58,garycarr,15,Male,victoria98@yahoo.com,1,1,1,1,342.61
TT09096,U01512,CR00031,28/10/2025,0.0,Bank Transfer,TC00040,Network Security,2,0,2,0.0,26.52,1.91,Kimberly Miller,49,Male,Cybersecurity,24,4.58,stevensexton,19,Male,stephen15@hotmail.com,0,1,1,1,0.0
TT09097,U01517,CR00013,29/5/2025,0.0,Bank Transfer,TC00042,Finance for Startups,1,0,0,0.0,15.84,2.0,Yolanda Levine,49,Female,Machine Learning,21,4.97,lindsaykelly,26,Male,kellymorgan@outlook.com,0,1,1,1,0.0
TT09098,U01522,CR00046,23/11/2025,248.1,Bank Transfer,TC00040,AI for Beginners,0,1,1,248.1,9.4,1.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vnelson,31,Female,robin05@gmail.com,1,1,1,1,248.1
TT09099,U01528,CR00030,12/9/2025,0.0,Bank Transfer,TC00042,Reinforcement Learning,7,0,2,0.0,38.49,1.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,thompsontammy,16,Male,tracy13@gmail.com,0,1,1,1,0.0
TT09100,U01531,CR00048,23/3/2025,0.0,Credit Card,TC00040,AI Ethics,0,0,1,0.0,42.7,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,brianberry,30,Female,diazjessica@gmail.com,0,1,1,1,0.0
TT09101,U01536,CR00056,11/12/2025,212.39,Credit Card,TC00042,Google Ads Mastery,5,1,0,212.39,22.89,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,guerrerotonya,33,Female,rachelvalencia@hotmail.com,1,1,1,1,212.39
TT09102,U01543,CR00030,22/6/2025,0.0,Credit Card,TC00042,Reinforcement Learning,7,0,2,0.0,38.49,1.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,smithjames,25,Female,teresa86@yahoo.com,0,1,1,1,0.0
TT09103,U01553,CR00014,16/6/2025,0.0,Bank Transfer,TC00042,Sales Mastery,1,0,0,0.0,22.29,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,melinda52,27,Male,dflynn@hotmail.com,0,1,1,1,0.0
TT09104,U01575,CR00055,4/5/2025,57.32,PayPal,TC00042,Full-Stack Web Development,11,1,0,57.32,43.95,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,richardsontammy,15,Female,millerrandy@hotmail.com,1,1,1,1,57.32
TT09105,U01578,CR00032,6/9/2025,0.0,Credit Card,TC00040,Ethical Hacking,2,0,0,0.0,16.74,2.38,Kimberly Miller,49,Male,Cybersecurity,24,4.58,talvarado,26,Male,valdezshannon@hotmail.com,0,1,1,1,0.0
TT09106,U01586,CR00035,4/8/2025,0.0,Credit Card,TC00040,Cyber Threat Intelligence,2,0,1,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,bobby05,27,Male,garrett72@hotmail.com,0,1,1,1,0.0
TT09107,U01618,CR00017,19/9/2025,0.0,PayPal,TC00040,SEO Mastery,8,0,0,0.0,29.37,4.79,Kimberly Miller,49,Male,Cybersecurity,24,4.58,victoriawebster,15,Female,robertmccall@hotmail.com,0,1,1,1,0.0
TT09108,U01627,CR00030,27/9/2025,0.0,PayPal,TC00042,Reinforcement Learning,7,0,2,0.0,38.49,1.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,collinslisa,23,Female,diazjessica@outlook.com,0,1,1,1,0.0
TT09109,U01628,CR00037,15/10/2025,0.0,Credit Card,TC00040,Scrum Essentials,10,0,2,0.0,33.93,3.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,emilymartin,26,Male,martincynthia@gmail.com,0,1,1,1,0.0
TT09110,U01635,CR00024,25/7/2025,117.68,Bank Transfer,TC00042,Big Data Analytics,3,1,0,117.68,48.09,2.57,Yolanda Levine,49,Female,Machine Learning,21,4.97,candrews,18,Female,collierjeremy@gmail.com,1,1,1,1,117.68
TT09111,U01637,CR00055,25/8/2025,57.32,Bank Transfer,TC00040,Full-Stack Web Development,11,1,0,57.32,43.95,4.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ferrellgeorge,30,Male,robertwade@yahoo.com,1,1,1,1,57.32
TT09112,U01647,CR00021,11/8/2025,0.0,Bank Transfer,TC00042,Data Analysis with Python,3,0,2,0.0,1.2,3.6,Yolanda Levine,49,Female,Machine Learning,21,4.97,smithvincent,17,Female,kellyflores@hotmail.com,0,1,1,1,0.0
TT09113,U01654,CR00056,16/2/2025,212.39,PayPal,TC00042,Google Ads Mastery,5,1,0,212.39,22.89,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,lori03,22,Female,parkmarisa@outlook.com,1,1,1,1,212.39
TT09114,U01662,CR00057,15/3/2025,177.34,PayPal,TC00042,SEO for E-commerce,5,1,0,177.34,49.73,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,dustin08,28,Male,joseph90@yahoo.com,1,1,1,1,177.34
TT09115,U01666,CR00056,4/10/2025,212.39,Credit Card,TC00040,Google Ads Mastery,5,1,0,212.39,22.89,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,fbarber,28,Female,donna63@hotmail.com,1,1,1,1,212.39
TT09116,U01671,CR00022,10/1/2025,0.0,Bank Transfer,TC00040,Data Visualization,3,0,1,0.0,32.64,3.65,Kimberly Miller,49,Male,Cybersecurity,24,4.58,apugh,25,Male,egreen@yahoo.com,0,1,1,1,0.0
TT09117,U01674,CR00023,25/5/2025,0.0,Bank Transfer,TC00040,Machine Learning Fundamentals,3,0,2,0.0,9.71,3.02,Kimberly Miller,49,Male,Cybersecurity,24,4.58,carl17,27,Female,kimberly19@yahoo.com,0,1,1,1,0.0
TT09118,U01692,CR00014,30/6/2025,0.0,Credit Card,TC00040,Sales Mastery,1,0,0,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,davidsonmark,26,Male,ofletcher@hotmail.com,0,1,1,1,0.0
TT09119,U01695,CR00055,30/6/2025,57.32,Credit Card,TC00042,Full-Stack Web Development,11,1,0,57.32,43.95,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,christine15,32,Male,jvega@gmail.com,1,1,1,1,57.32
TT09120,U01702,CR00054,19/1/2025,0.0,PayPal,TC00040,Backend Development with Node.js,11,0,1,0.0,48.57,3.32,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ronaldalexander,21,Female,jack38@gmail.com,0,1,1,1,0.0
